facilities = 30 objectives = 2 max_distances = 100 max flows = 100 correlation = 0.800000 seed = 1138762019
 0 60 69 89 52 97 83  2 93 19 60 15 98 41 26 58 39 15 74 33 78 41  7  7 43  6 81 39 17 79 
60  0 17 64 92 88 15 48 52 23 21 33 91 55 66 13 41 50 93 81 99 10 77 66 59 89 69 57 86 10 
69 17  0 81 36 15 90 70 71 47  1 57 55 20 35 57 85 89 95 91 54 98 89 41 66 33 69 11 43 76 
89 64 81  0 28 73 22 75 97 91 45 28 23 18 24 32  8 48 82  8 97 22 80 23 47 65 15 83 86 36 
52 92 36 28  0  7 47  2 74 14 78 27 36  2 14 95 39 63 76 35 63 79 61 72 92 84 45 31 99 53 
97 88 15 73  7  0 47 29  4 40 64 95 100  4 81 60 73 66 27 44 70 31 55 36 99 36 85 27 24 51 
83 15 90 22 47 47  0 74 60 97 62 92 18 27  6 44 13 78 82  6 60 10 90 96 22 62 40 87 66 30 
 2 48 70 75  2 29 74  0 67 41 52 21 41  2 81 39 39 71 48 25 97 73 61 26 38 79 17 51 10 66 
93 52 71 97 74  4 60 67  0 81 38 88 53 40 77 37 73 57 11 44 94 21 70 94 30  5  5 68 93 19 
19 23 47 91 14 40 97 41 81  0  3  2 11 31 71 46 51  2 99  8 49 48 95 82 83  3 18 41 95 35 
60 21  1 45 78 64 62 52 38  3  0 44 51 18 67 48 87 37 89 85 61 59 57 28 89 61 26 44 49 57 
15 33 57 28 27 95 92 21 88  2 44  0 100 47 90 33 64 46 45 96 78 88  3 22 97 45 18  6 22 73 
98 91 55 23 36 100 18 41 53 11 51 100  0 41 95 59 24  8 44 38 25 94 73 33 93 49 10 50 95 57 
41 55 20 18  2  4 27  2 40 31 18 47 41  0 82 17 70 15 93 21 54 17 65 47 94  7 47 90  5 58 
26 66 35 24 14 81  6 81 77 71 67 90 95 82  0 42 27 72 21 71  1 92 34 39 55 95 31 66 23 66 
58 13 57 32 95 60 44 39 37 46 48 33 59 17 42  0 48 47 80 66 12 33 41 32 57 15 20 74  2 67 
39 41 85  8 39 73 13 39 73 51 87 64 24 70 27 48  0 20 48 25 99  4 25 28 27 89 100 32 80 87 
15 50 89 48 63 66 78 71 57  2 37 46  8 15 72 47 20  0 52 15 59 21 11 60 74 93  9 61 56 98 
74 93 95 82 76 27 82 48 11 99 89 45 44 93 21 80 48 52  0 30  4 46 14 82  4 15 39 40 100 87 
33 81 91  8 35 44  6 25 44  8 85 96 38 21 71 66 25 15 30  0 73 26 26 33 42 22 23 100 77 92 
78 99 54 97 63 70 60 97 94 49 61 78 25 54  1 12 99 59  4 73  0 41 52 81 26 62  7 31  4 20 
41 10 98 22 79 31 10 73 21 48 59 88 94 17 92 33  4 21 46 26 41  0 24 94 76  3 41 94 40 100 
 7 77 89 80 61 55 90 61 70 95 57  3 73 65 34 41 25 11 14 26 52 24  0  7 80 87 56 52  6 59 
 7 66 41 23 72 36 96 26 94 82 28 22 33 47 39 32 28 60 82 33 81 94  7  0 75 18 75 62 62 61 
43 59 66 47 92 99 22 38 30 83 89 97 93 94 55 57 27 74  4 42 26 76 80 75  0 97 50 68 51 45 
 6 89 33 65 84 36 62 79  5  3 61 45 49  7 95 15 89 93 15 22 62  3 87 18 97  0 93 29 14 59 
81 69 69 15 45 85 40 17  5 18 26 18 10 47 31 20 100  9 39 23  7 41 56 75 50 93  0 83 61 80 
39 57 11 83 31 27 87 51 68 41 44  6 50 90 66 74 32 61 40 100 31 94 52 62 68 29 83  0 95 82 
17 86 43 86 99 24 66 10 93 95 49 22 95  5 23  2 80 56 100 77  4 40  6 62 51 14 61 95  0 88 
79 10 76 36 53 51 30 66 19 35 57 73 57 58 66 67 87 98 87 92 20 100 59 61 45 59 80 82 88  0 

 0 45 37 19  2 87 61 13 12 99 81 64  8 68 44 55 34 16 74 92 51 76 58 94 52 93 83 78 89 38 
45  0 79 29 64 54 29 95 91 69 72 100 54 41 53 43 19 10 93 88  3 65 12  6 33 14 69 91 26 63 
37 79  0 88 38 61 81 13 89 69 25 96 11 32 65 54 35 11 67 18 90 10 71 44 86 34 77 71 73 60 
19 29 88  0 11 11 69  3 39 65 14 53 52 34 35 69  3 55  5 34 70 40 53 71 56 35 36 63 25  2 
 2 64 38 11  0 36  3 83 82 67 13 67 29 63 22 22 63 54 20  1 37 45 11 32 64 83 51 12 71 31 
87 54 61 11 36  0 83 58 40 31 60 30 23 41 91 29 84 41 33  6  5 79 38 51 52 71 97  3 49 87 
61 29 81 69  3 83  0 82 54  6 84 11 29 87 18 79 81 11 22 99 94 90 50 25  4  6 48 85 90 72 
13 95 13  3 83 58 82  0  1 91 72 12 28 61 78  2 84 72  5 12 73 15 60 65 28 99 12 74 87 89 
12 91 89 39 82 40 54  1  0 37 36 29 91 82 22 68 17 27 14 75 76 40 73 50  7 19 68 24 65 88 
99 69 69 65 67 31  6 91 37  0 22  1 18 57 29 71 92 90  6 42  9 55 89 23 59 33 58 42 30 52 
81 72 25 14 13 60 84 72 36 22  0 82 37 73 49 100 89 75 99 58 86 14 66 17 57 78 19 67  9 22 
64 100 96 53 67 30 11 12 29  1 82  0 43 64  4  4 82 13 13 18 89 47 36 82 27 27 22 73 99 96 
 8 54 11 52 29 23 29 28 91 18 37 43  0 76 77  3  2 79 89 92 70 44 81 35 31 89 81  6 93 37 
68 41 32 34 63 41 87 61 82 57 73 64 76  0 67 83 42  3 62 62 18 67 95 84 63 28 31 59 79 52 
44 53 65 35 22 91 18 78 22 29 49  4 77 67  0 41 77 92 70 21  7 62 60 100 84 100 16 35 64 41 
55 43 54 69 22 29 79  2 68 71 100  4  3 83 41  0 88 30 94 86 97 32 83  4 71 47 89 29 43 43 
34 19 35  3 63 84 81 84 17 92 89 82  2 42 77 88  0 31 65 22 70 50 14 88 44 71 27 22 56 31 
