facilities = 30 objectives = 2 max_distances = 185 max flows = 97070 overlap =  1.00 seed = 1137189407 correlation1 = -0.300 A = -5 B = 5 M = 0 K = 1 m = 100
 0 12 77 83 22 48 33 35 10 87  2  5  7 59 44 15 20 67  5 39 38 27 20 99  1 13 45  5 55  6 
12  0 66 81 30 59 27 46  3 98 11 16 10 70 56 26  8 61 17 32 43 39 27 87 10 17 34 16 48  5 
77 66  0 71 83 114 47 105 67 163 75 79 71 125 114 87 60 90 83 42 81 99 80 22 76 72 52 79 80 72 
83 81 71  0 69 86 57 86 78 143 81 81 76 93 90 81 83 136 86 54 53 85 69 87 82 70 97 81 123 82 
22 30 83 69  0 31 36 22 27 82 21 17 20 43 30 12 38 90 21 40 17 17  3 105 22 14 64 17 77 26 
48 59 114 86 31  0 67 13 56 57 48 43 49 11  7 33 67 113 44 71 35 21 34 136 49 44 93 43 101 54 
33 27 47 57 36 67  0 58 25 116 31 34 26 78 66 41 26 79 39  5 37 52 33 69 32 25 41 34 66 30 
35 46 105 86 22 13 58  0 44 59 35 30 37 24  9 20 55 99 31 63 33  8 24 128 36 34 80 30 88 41 
10  3 67 78 27 56 25 44  0 97  9 14  7 67 53 24 11 64 16 30 39 36 24 88  9 13 37 14 51  5 
87 98 163 143 82 57 116 59 97  0 88 83 92 50 53 75 106 132 81 121 91 64 83 185 88 91 129 83 125 93 
 2 11 75 81 21 48 31 35  9 88  0  5  5 59 44 15 19 68  7 37 36 27 18 97  1 11 45  5 56  6 
 5 16 79 81 17 43 34 30 14 83  5  0  8 54 39 10 24 72  5 40 34 22 15 101  6 11 50  0 60 11 
 7 10 71 76 20 49 26 37  7 92  5  8  0 61 46 17 18 70 12 32 34 30 17 93  6  7 44  8 57  7 
59 70 125 93 43 11 78 24 67 50 59 54 61  0 15 44 78 122 55 82 45 32 45 148 60 56 104 54 112 65 
44 56 114 90 30  7 66  9 53 53 44 39 46 15  0 29 64 107 40 71 38 17 33 136 45 42 90 39 97 50 
15 26 87 81 12 33 41 20 24 75 15 10 17 44 29  0 34 81 11 46 30 12 12 109 16 15 60 10 69 21 
20  8 60 83 38 67 26 55 11 106 19 24 18 78 64 34  0 55 25 30 49 47 35 81 18 24 26 24 42 13 
67 61 90 136 90 113 79 99 64 132 68 72 70 122 107 81 55  0 70 82 104 91 87 102 67 78 41 72 13 63 
 5 17 83 86 21 44 39 31 16 81  7  5 12 55 40 11 25 70  0 44 38 23 20 104  7 16 50  5 58 11 
39 32 42 54 40 71  5 63 30 121 37 40 32 82 71 46 30 82 44  0 40 57 38 65 37 30 43 40 69 35 
38 43 81 53 17 35 37 33 39 91 36 34 34 45 38 30 49 104 38 40  0 32 18 103 38 26 73 34 91 41 
27 39 99 85 17 21 52  8 36 64 27 22 30 32 17 12 47 91 23 57 32  0 19 121 28 27 72 22 80 33 
20 27 80 69  3 34 33 24 24 83 18 15 17 45 33 12 35 87 20 38 18 19  0 103 20 11 61 15 75 24 
99 87 22 87 105 136 69 128 88 185 97 101 93 148 136 109 81 102 104 65 103 121 103  0 97 94 68 101 93 93 
 1 10 76 82 22 49 32 36  9 88  1  6  6 60 45 16 18 67  7 37 38 28 20 97  0 12 44  6 55  5 
13 17 72 70 14 44 25 34 13 91 11 11  7 56 42 15 24 78 16 30 26 27 11 94 12  0 50 11 65 14 
45 34 52 97 64 93 41 80 37 129 45 50 44 104 90 60 26 41 50 43 73 72 61 68 44 50  0 50 28 39 
 5 16 79 81 17 43 34 30 14 83  5  0  8 54 39 10 24 72  5 40 34 22 15 101  6 11 50  0 60 11 
55 48 80 123 77 101 66 88 51 125 56 60 57 112 97 69 42 13 58 69 91 80 75 93 55 65 28 60  0 50 
 6  5 72 82 26 54 30 41  5 93  6 11  7 65 50 21 13 63 11 35 41 33 24 93  5 14 39 11 50  0 

 0 166 32585  2  0 184  0 33 93238  0  0  0  0  0  0  0  0 38581  0  0  0  0 34879  1  0  0  0  0  0 17350 
166  0  0  0  0  0  2  0 1554 27529  0 130  0 59  3 11394 181  1 54 30 3074  1  0  0  0  0  0  0 20168  0 
32585  0  0 85 21 129 15 433  0  0 17893  0 163  8  0  0  0 31596  0  0  0 18835  0  0  0 12 77017  1  0  0 
 2  0 85  0  0  2 34  0 9974 3516 1072 93798 9574 390  4 3094  0 2789 25  0 74  0  0  0  0 59 11549  0 47  6 
 0  0 21  0  0 2207  0  0 84708  7  0  0  1  0  3  0 2855  0 332  0 2875  0  7  5 1091  0  0  1 193  2 
184  0 129  2 2207  0  1 35  2  0  0 11 59  0  0 302  0  0 418  0 3575  0  0  0  6  0  0 162 97070 80209 
