facilities = 30 objectives = 2 max_distances = 100 max flows = 100 correlation = 0.300000 seed = 1137189328
 0 71 69 78 41 48 80 81 99 42 73 98 71 39 42 15 65 76 41 79 44 57 61  4 68 71 41 20 93 37 
71  0 78 65  1 47 39 87 17 63 77 80 47 57 88 47 61 24 89 98 63 98 38 39 99 74 85 72 98 33 
69 78  0 66 45  4 18 20 66 60 58 95 69 45 69 90 67 98 59 82 35 57 47 66 19 92 71 49 80 31 
78 65 66  0 95 24 14 78  2  9 20 16 22 82 49  7 43 76 13 85 39 18 41 31 27 39 89 54 53 45 
41  1 45 95  0 27  4 33 66 55 88 89 74 74 39 44  2 60 70 66 56 15 73 15 51  1 81 23 85 53 
48 47  4 24 27  0 66 97 10 43 44 74 39  2  6 31 39 48 42 17 90 56 87 84 98 26 76 71 43 65 
80 39 18 14  4 66  0  3 85 46 78 61 42 98 96 61 13 24 11 94 37 50 64 62 19 76 33 51  4 60 
81 87 20 78 33 97  3  0 75 61 26 56 50 30 96 79 31 60 56 51  9 69 94 43 33 31 88 57 52 61 
99 17 66  2 66 10 85 75  0 17 95 27 59 100 20 31 47 44 85 14 33 44 46 27 20 32 36  7  6 78 
42 63 60  9 55 43 46 61 17  0  1 77 50 38 78 87 25 46 96 56  8 70 77  8 30 90 15 51 55 91 
73 77 58 20 88 44 78 26 95  1  0 91 19 80 34  5 45 51 96 62 36 73 81 20 73 75 53 49  9 22 
98 80 95 16 89 74 61 56 27 77 91  0 85 92 43 60 36 50 40 22 58 79 18 89 94 18 25 100  1 83 
71 47 69 22 74 39 42 50 59 50 19 85  0 64 29 51 85 33 45 65 26 91 38 60 90 18 59 32 88 92 
39 57 45 82 74  2 98 30 100 38 80 92 64  0 58 42 78 91 62 78 86 10 32 47 70 76 66 81 18 61 
42 88 69 49 39  6 96 96 20 78 34 43 29 58  0 77 41 36 35 69 85 80  4  3 67 47 95  3 42 52 
15 47 90  7 44 31 61 79 31 87  5 60 51 42 77  0 34  2  3 97 66 27 100 73 26  8 42 25 12 75 
65 61 67 43  2 39 13 31 47 25 45 36 85 78 41 34  0 82 15 32 12 34 99 93 72 64 90 65 61 94 
76 24 98 76 60 48 24 60 44 46 51 50 33 91 36  2 82  0  5 24 44 86 69 53 66 38 31 59 75 59 
41 89 59 13 70 42 11 56 85 96 96 40 45 62 35  3 15  5  0 32 13 69  8 16 22 67 16 79  6 57 
79 98 82 85 66 17 94 51 14 56 62 22 65 78 69 97 32 24 32  0 94 82 10 83 52 69 88 41 76 77 
44 63 35 39 56 90 37  9 33  8 36 58 26 86 85 66 12 44 13 94  0 28 71 41  4 86 94 66 84 11 
57 98 57 18 15 56 50 69 44 70 73 79 91 10 80 27 34 86 69 82 28  0 99 65 81 71 85 47  7 97 
61 38 47 41 73 87 64 94 46 77 81 18 38 32  4 100 99 69  8 10 71 99  0 32 91 42 55 16 40 16 
 4 39 66 31 15 84 62 43 27  8 20 89 60 47  3 73 93 53 16 83 41 65 32  0 91 77 32 11 15 88 
68 99 19 27 51 98 19 33 20 30 73 94 90 70 67 26 72 66 22 52  4 81 91 91  0 11  7  7 53  9 
71 74 92 39  1 26 76 31 32 90 75 18 18 76 47  8 64 38 67 69 86 71 42 77 11  0 21 86 54 96 
41 85 71 89 81 76 33 88 36 15 53 25 59 66 95 42 90 31 16 88 94 85 55 32  7 21  0 87 97 84 
20 72 49 54 23 71 51 57  7 51 49 100 32 81  3 25 65 59 79 41 66 47 16 11  7 86 87  0 70 83 
93 98 80 53 85 43  4 52  6 55  9  1 88 18 42 12 61 75  6 76 84  7 40 15 53 54 97 70  0 48 
37 33 31 45 53 65 60 61 78 91 22 83 92 61 52 75 94 59 57 77 11 97 16 88  9 96 84 83 48  0 

 0 84 33 21 26 50 44 61 66 97  3 54 82 36 73 68 62 51 81 46 91 64 54 18 17 11 53  2 17 92 
84  0 95 21 93  6  2 67 28 75 77  4 30 80 94 27 83 52 23 28 38 21 56 23 26 94 43 84 18 31 
33 95  0 47 58 22 79 11 13 33  4 60 96 35 63  6 85 98 53 40 32 25 19 76 32 71  8 41 75 49 
21 21 47  0 60 20 54 51  7 28 24 56 72 87 62 61 46 95 70 57 94  2 96 33 99 80 33 11 83 36 
26 93 58 60  0 27 29 20 45 26 66 94 33 73 42 62 84  6 42 33 59 66 51 53 65 52 44 93 20 86 
