facilities = 30 objectives = 2 max_distances = 182 max flows = 99007 overlap =  1.00 seed = 1138762044 correlation1 = 0.800 A = -5 B = 5 M = 0 K = 1 m = 100
 0 131 27 48  8 21 75 44 81 117 53 36 139 63 60 30 129 144 72 104 25 116 78 95 53 128 77 138 72 34 
131  0 117 91 123 137 83 129 79 14 99 100 39 97 82 128 77 80 85 166 150 121 54 43 89 32 79 126 100 125 
27 117  0 26 26 20 80 21 85 103 26 17 119 36 37 53 103 118 47 83 34 89 63 76 30 120 81 111 44 12 
48 91 26  0 43 47 69 39 73 77 14 12 93 22 12 63 81 96 26 91 60 79 37 50  6 97 69 98 33 34 
 8 123 26 43  0 26 68 45 73 109 49 31 133 59 55 27 124 139 68 106 33 115 71 88 48 120 69 136 69 35 
21 137 20 47 26  0 92 25 98 123 45 37 139 54 58 52 122 137 66 83 13 102 83 97 50 138 94 124 61 18 
75 83 80 69 68 92  0 102  6 73 84 67 111 90 72 56 127 137 89 160 101 144 57 72 74 65  3 160 101 92 
44 129 21 39 45 25 102  0 106 115 30 35 125 35 47 72 102 117 49 61 36 76 76 87 39 137 102 99 39 10 
81 79 85 73 73 98  6 106  0 71 88 71 109 94 75 62 127 137 91 164 106 146 58 72 77 59  4 162 104 97 
117 14 103 77 109 123 73 115 71  0 86 86 40 83 68 115 72 76 72 153 136 112 40 29 75 34 70 118 88 111 
53 99 26 14 49 45 84 30 88 86  0 21 96 10 18 73 77 92 21 76 59 66 47 57 11 109 84 87 20 28 
36 100 17 12 31 37 67 35 71 86 21  0 104 30 24 52 93 108 37 93 50 87 46 60 17 103 67 108 41 27 
139 39 119 93 133 139 111 125 109 40 96 104  0 89 81 145 44 42 76 147 153 94 63 45 89 71 108 94 89 124 
63 97 36 22 59 54 90 35 94 83 10 30 89  0 19 83 68 83 13 73 67 57 48 54 16 109 90 77 11 36 
60 82 37 12 55 58 72 47 75 68 18 24 81 19  0 74 69 84 17 92 72 72 29 40  8 91 71 90 28 44 
30 128 53 63 27 52 56 72 62 115 73 52 145 83 74  0 143 157 89 134 54 140 81 100 69 117 59 161 94 62 
129 77 103 81 124 122 127 102 127 72 77 93 44 68 69 143  0 15 56 108 135 51 69 55 75 106 124 49 62 104 
144 80 118 96 139 137 137 117 137 76 92 108 42 83 84 157 15  0 71 121 151 62 81 65 90 110 135 55 77 119 
72 85 47 26 68 66 89 49 91 72 21 37 76 13 17 89 56 71  0 82 80 55 39 42 20 100 87 73 15 49 
104 166 83 91 106 83 160 61 164 153 76 93 147 73 92 134 108 121 82  0 88 59 121 124 87 182 160 76 66 72 
25 150 34 60 33 13 101 36 106 136 59 50 153 67 72 54 135 151 80 88  0 113 96 111 64 150 102 135 74 31 
116 121 89 79 115 102 144 76 146 112 66 87 94 57 72 140 51 62 55 59 113  0 91 85 73 145 142 22 46 84 
78 54 63 37 71 83 57 76 58 40 47 46 63 48 29 81 69 81 39 121 96 91  0 18 37 61 55 104 55 71 
95 43 76 50 88 97 72 87 72 29 57 60 45 54 40 100 55 65 42 124 111 85 18  0 48 60 70 95 58 84 
53 89 30  6 48 50 74 39 77 75 11 17 89 16  8 69 75 90 20 87 64 73 37 48  0 98 73 92 27 36 
128 32 120 97 120 138 65 137 59 34 109 103 71 109 91 117 106 110 100 182 150 145 61 60 98  0 61 153 116 130 
77 79 81 69 69 94  3 102  4 70 84 67 108 90 71 59 124 135 87 160 102 142 55 70 73 61  0 158 100 93 
138 126 111 98 136 124 160 99 162 118 87 108 94 77 90 161 49 55 73 76 135 22 104 95 92 153 158  0 67 106 
72 100 44 33 69 61 101 39 104 88 20 41 89 11 28 94 62 77 15 66 74 46 55 58 27 116 100 67  0 43 
34 125 12 34 35 18 92 10 97 111 28 27 124 36 44 62 104 119 49 72 31 84 71 84 36 130 93 106 43  0 

 0 235  0  0  0 111  3 11  0  0  0  1  0 1819 10538 11  0 1306  0  0 516  0  0 102  0 274  0  0  0  8 
235  0 23687  0 32  0  0  0 2232  0  0 85707 5883 122  0 26  0  0 85  1  1 199  0  0 159  0  0  4 584 11668 
 0 23687  0  4  0 61 11491  0  0 626 7752  0  0 35028  0  1 292  2 34  0  0  3 22855 138 11144 61184  0  9 3855  0 
 0  0  4  0  4 20 1409  0  0 46792  0  0  0  0  0  0  0 1725  4 103  0 18516  0  0  0 33073 754 50  0  0 
 0 32  0  4  0 48 12  0 20613  0 33256 17  2 867  0  0 394 38  0 246  0  0  0  0  5  2 120  0  0  0 
111  0 61 20 48  0 2226  0 99007  6 9518 14 5393 1366 21  0 998  0 10  0  0 18210  0 1343  0  0 20407  0 1045 2382 
 3  0 11491 1409 12 2226  0  0 11 10 941  0  0 171 10657 4059 2985  0  0  0  0 2785  0 21  0  0  0  0  0 68 
11  0  0  0  0  0  0  0  2  0  0 205  0  0  0  0 54178  0  0  0  0  0 15698  0  0 39301  0 15 17  0 
 0 2232  0  0 20613 99007 11  2  0 12 2610 28  0  0  0 408  9 269  0  0  0 24 1255  0  1  0  0  0  1 24592 
 0  0 626 46792  0  6 10  0 12  0  0  1  0  0  0 262  0 169  0  0  0 11750 36829  0  0  0  0  0  0  0 
 0  0 7752  0 33256 9518 941  0 2610  0  0 662 17987  0  0 1666  0 46 49  0 11  9  2  0 90808 31  0 86  0  0 
 1 85707  0  0 17 14  0 205 28  1 662  0  0  0  6 15792 26 34  0  0  0 282  0  2 46558 1084  0 60  0  4 
 0 5883  0  0  2 5393  0  0  0  0 17987  0  0  0  0 50840  0  0  4 272  0  0  0  0 19716 436 11888  0  0 15403 
1819 122 35028  0 867 1366 171  0  0  0  0  0  0  0 13665  8  0  0 76996  4  8  7  0 11 315 51935  0  3  0  0 
10538  0  0  0  0 21 10657  0  0  0  0  6  0 13665  0  0  0  0  0 21  0 37  1 125  0 18  0  0  0 1074 
11 26  1  0  0  0 4059  0 408 262 1666 15792 50840  8  0  0  0  0  0 960 628 56105  0 22029 844 73212  0 33  0 2386 
 0  0 292  0 394 998 2985 54178  9  0  0 26  0  0  0  0  0  0 15  0  0 12726 140 93547  0 51  5 302  0  0 
1306  0  2 1725 38  0  0  0 269 169 46 34  0  0  0  0  0  0  0  0 3765 17  0 82  0  0  0 25 3317  0 
 0 85 34  4  0 10  0  0  0  0 49  0  4 76996  0  0 15  0  0  0  0  0  0  0 458  2  6  0  5  5 
 0  1  0 103 246  0  0  0  0  0  0  0 272  4 21 960  0  0  0  0 485 13  0  0  0  0  0 13  9 26651 
516  1  0  0  0  0  0  0  0  0 11  0  0  8  0 628  0 3765  0 485  0  0  0 14718  0  0  0  0 121  4 
 0 199  3 18516  0 18210 2785  0 24 11750  9 282  0  7 37 56105 12726 17  0 13  0  0 8348  0  1  0  0 33 33  0 
 0  0 22855  0  0  0  0 15698 1255 36829  2  0  0  0  1  0 140  0  0  0  0 8348  0 16278  0 19 43005  0  0 318 
102  0 138  0  0 1343 21  0  0  0  0  2  0 11 125 22029 93547 82  0  0 14718  0 16278  0  0 1821 26  0 1816  0 
 0 159 11144  0  5  0  0  0  1  0 90808 46558 19716 315  0 844  0  0 458  0  0  1  0  0  0  2  0  3 19  0 
274  0 61184 33073  2  0  0 39301  0  0 31 1084 436 51935 18 73212 51  0  2  0  0  0 19 1821  2  0  0  0 18 237 
 0  0  0 754 120 20407  0  0  0  0  0  0 11888  0  0  0  5  0  6  0  0  0 43005 26  0  0  0  2  0  0 
 0  4  9 50  0  0  0 15  0  0 86 60  0  3  0 33 302 25  0 13  0 33  0  0  3  0  2  0  0  4 
 0 584 3855  0  0 1045  0 17  1  0  0  0  0  0  0  0  0 3317  5  9 121 33  0 1816 19 18  0  0  0  0 
 8 11668  0  0  0 2382 68  0 24592  0  0  4 15403  0 1074 2386  0  0  5 26651  4  0 318  0  0 237  0  4  0  0 

 0 2132  1  0  0  2  1 216  0  0  0  0  0 2740 9801 19  0 469  0  0 201  0  0 204  0 81  0  1  0 131 
2132  0 66713  0  9  0  0  0 279  0  0 1289 16924 1793  0 10  0  1 102  0  1 37  0  0 17  0  0 35 573 3407 
 1 66713  0 54  1 12 626  2  0 516 102  0  0 3806  0  0 44  6 100  0  0 114 3212  8 57309 10871  0  2 500  0 
 0  0 54  0  0  0 45  0  0 966  0  0  0  0  0  0  0 405  0 1277  0 13308  0  0  0 36484 874  6  0 50 
 0  9  1  0  0 59  2  0 43423  0 47251 18  4 599  0  0 3251 95  0 5124  0  0  0  0  0  4 3103  0  1  0 
 2  0 12  0 59  0 125  0 16807  7 5022  6 24463 1983 693  2 1573  0 23  0  0 1400  0 694  0  0 1330  0 3481 4237 
 1  0 626 45  2 125  0  0 14  0 89  1  0 573 35 5833 443  0  0  0  0 394  0 1147  0  0  0  0  0 51 
216  0  2  0  0  0  0  0 54  0  0  2  0  0  0  0 17235  0  0  0  0  0 4908  1  0 65487  0  0 3047  0 
 0 279  0  0 43423 16807 14 54  0  9 7339  0  0  0  0 604 66 3373  0  0  0 41 239  0  9  0  4  0  0 12234 
 0  0 516 966  0  7  0  0  9  0  0 15  0  0  0 785  0  1  0  0  0 2150 18332  0  0  0  0  2  0  0 
 0  0 102  0 47251 5022 89  0 7339  0  0 34593 5264  0  0 182  0 191  0  0 11  2 15 51 53217 887  0 1929  0  0 
 0 1289  0  0 18  6  1  2  0 15 34593  0  0  0  0 93855 11 38  0  0  0 37  0  0 802  1  0 349  0  0 
 0 16924  0  0  4 24463  0  0  0  0 5264  0  0  0  0 917  0  1 20  0  0  0  0  0 15620  0 313  0  0 1854 
2740 1793 3806  0 599 1983 573  0  0  0  0  0  0  0 784  0  0  0 39894  7  5  7  0 102 484 41233  0 16  0  0 
9801  0  0  0  0 693 35  0  0  0  0  0  0 784  0  0  0  0  0  4  0 790 53 48  0 142  0  2  0 1557 
19 10  0  0  0  2 5833  0 604 785 182 93855 917  0  0  0  0  0  0 37663 16414 43007 28 1587 8200 30492  0  9  0 9843 
 0  0 44  0 3251 1573 443 17235 66  0  0 11  0  0  0  0  0  0 10  0  0 13117 47 1155  0 9107  2 77  0  0 
469  1  6 405 95  0  0  0 3373  1 191 38  1  0  0  0  0  0  0  0 4310  2  0 58  0  0  0 249 21370  0 
 0 102 100  0  0 23  0  0  0  0  0  0 20 39894  0  0 10  0  0  0  0  0  0  0 615  0 3349  0  2  5 
 0  0  0 1277 5124  0  0  0  0  0  0  0  0  7  4 37663  0  0  0  0 1035  7  0  0  0  0  0 33 15 25972 
201  1  0  0  0  0  0  0  0  0 11  0  0  5  0 16414  0 4310  0 1035  0  0  0 28830  0  0  0  0 3707 34 
 0 37 114 13308  0 1400 394  0 41 2150  2 37  0  7 790 43007 13117  2  0  7  0  0 10235  0  1  0  7 2499 13  0 
 0  0 3212  0  0  0  0 4908 239 18332 15  0  0  0 53 28 47  0  0  0  0 10235  0 472  0  3 46643  0  0 3314 
204  0  8  0  0 694 1147  1  0  0 51  0  0 102 48 1587 1155 58  0  0 28830  0 472  0  0 2235  0  0 2942  0 
 0 17 57309  0  0  0  0  0  9  0 53217 802 15620 484  0 8200  0  0 615  0  0  1  0  0  0  0  0  0 94  0 
81  0 10871 36484  4  0  0 65487  0  0 887  1  0 41233 142 30492 9107  0  0  0  0  0  3 2235  0  0  0  0 47 532 
 0  0  0 874 3103 1330  0  0  4  0  0  0 313  0  0  0  2  0 3349  0  0  7 46643  0  0  0  0 112  0  0 
