30 3

 0 144 52 39 76 97 59 82 110 75 138 128 43 45 101 120 44 58 44 94 165 137 35 71 75 101 74 91 99 83 
144  0 131 153 67 128 130 65 107 71 60 27 104 164 83 44 120 86 101 51 47 30 110 78 69 49 72 66 50 61 
52 131  0 26 70 135  7 67 63 63 148 125 63 35 121 94 16 54 60 81 137 114 57 82 67 82 62 101 101 82 
39 153 26  0 87 134 32 88 89 82 161 143 68 11 129 119 33 69 66 102 162 138 60 93 85 104 81 113 116 98 
76 67 70 87  0 93 72 13 78  9 78 55 39 98 60 49 56 19 35 18 92 63 44 25  3 28 10 35 30 12 
97 128 135 134 93  0 140 106 169 101 83 101 72 142 45 137 119 93 77 105 170 143 77 68 96 117 101 65 82 85 
59 130  7 32 72 140  0 67 56 63 150 126 68 40 125 92 21 56 64 81 133 112 63 85 68 80 63 104 102 84 
82 65 67 88 13 106 67  0 66  7 85 58 49 99 72 38 55 24 44 14 83 55 53 38 10 18  8 47 38 23 
110 107 63 89 78 169 56 66  0 69 148 115 100 96 138 62 66 76 95 74 91 80 99 102 75 65 69 113 103 89 
75 71 63 82  9 101 63  7 69  0 87 62 41 93 69 46 49 16 36 20 90 62 45 33  5 26  1 45 39 22 
138 60 148 161 78 83 150 85 148 87  0 36 96 172 42 91 132 93 96 74 107 86 104 68 81 82 87 48 47 65 
128 27 125 143 55 101 126 58 115 62 36  0 86 154 56 56 112 74 84 45 73 50 93 58 58 50 63 42 29 46 
43 104 63 68 39 72 68 49 100 41 96 86  0 78 61 87 47 26  5 57 131 102  8 28 39 67 40 48 56 42 
45 164 35 11 98 142 40 99 96 93 172 154 78  0 139 129 44 80 76 113 172 149 70 103 96 115 92 124 127 109 
101 83 121 129 60 45 125 72 138 69 42 56 61 139  0 96 105 69 63 67 126 99 69 39 64 79 70 25 40 49 
120 44 94 119 49 137 92 38 62 46 91 56 87 129 96  0 86 63 83 32 44 20 91 72 48 20 47 71 56 52 
44 120 16 33 56 119 21 55 66 49 132 112 47 44 105 86  0 38 43 69 130 105 42 66 53 71 48 85 86 67 
58 86 54 69 19 93 56 24 76 16 93 74 26 80 69 63 38  0 21 36 107 79 29 29 17 43 15 47 47 29 
44 101 60 66 35 77 64 44 95 36 96 84  5 76 63 83 43 21  0 53 127 98  9 27 35 62 36 48 55 39 
94 51 81 102 18 105 81 14 74 20 74 45 57 113 67 32 69 36 53  0 73 44 62 39 18 12 21 42 29 20 
165 47 137 162 92 170 133 83 91 90 107 73 131 172 126 44 130 107 127 73  0 29 135 111 91 64 91 105 88 92 
137 30 114 138 63 143 112 55 80 62 86 50 102 149 99 20 105 79 98 44 29  0 107 82 63 36 63 77 60 63 
35 110 57 60 44 77 63 53 99 45 104 93  8 70 69 91 42 29  9 62 135 107  0 36 44 71 44 56 64 49 
71 78 82 93 25 68 85 38 102 33 68 58 28 103 39 72 66 29 27 39 111 82 36  0 28 51 33 20 29 19 
75 69 67 85  3 96 68 10 75  5 81 58 39 96 64 48 53 17 35 18 91 63 44 28  0 27  6 39 33 16 
101 49 82 104 28 117 80 18 65 26 82 50 67 115 79 20 71 43 62 12 64 36 71 51 27  0 27 54 40 32 
74 72 62 81 10 101 63  8 69  1 87 63 40 92 70 47 48 15 36 21 91 63 44 33  6 27  0 45 40 22 
91 66 101 113 35 65 104 47 113 45 48 42 48 124 25 71 85 47 48 42 105 77 56 20 39 54 45  0 17 23 
99 50 101 116 30 82 102 38 103 39 47 29 56 127 40 56 86 47 55 29 88 60 64 29 33 40 40 17  0 18 
83 61 82 98 12 85 84 23 89 22 65 46 42 109 49 52 67 29 39 20 92 63 49 19 16 32 22 23 18  0 

 0 367 1261 931 38  1  5  0  3  2  0 10 10  1 1609  0  3  0  0  0 6129 5807  0 4811  1 42  1  0  0  0 
367  0  0  1 11 2876 2341  0 9681 832 102 5516  0 78  8 259 1095  0  0  0 17 1729  0  0  2  8  0 30  0  5 
1261  0  0  1  3 4697  0 60  0 4506  0 165 97  1 25  7  0 1800 16  0  0 8054 33  1 6890 7590 19 594  2 4362 
931  1  1  0 5354  0 25  0 84  1 21 222  0 1743  3 13  0  1  0  0  0 86  9 9417  3  0 13  0  0 6113 
38 11  3 5354  0 4867 159 278  0 5699 411 206  0  0 10 102  0 187 14 16  0 137  0  0 165 1498  0  4  0 27 
 1 2876 4697  0 4867  0  0  0 6302 5454  4  8  0  0 20  3  0 6333  0 9396  2  2 2005  7  0  2 4683 3307 18 56 
 5 2341  0 25 159  0  0  0  0  7  9  1 122  0  0 271 1351 1344  0  0 536  0  0  0 77  0 502  0  4 77 
 0  0 60  0 278  0  0  0  0  0 62  2 4275 52  0  4 60 2341  0 1628  0 2877  0 7868  0  9 1880 7336  0  0 
 3 9681  0 84  0 6302  0  0  0 4396  1  0 62 206 2319 162 469  0 8158  3 15 114  2  0  0 315 421  0 5818  0 
