30 3

 0 17 21 29 44 41 12 99 36 28 78 22 12 65 50 27 56 42 37 59 83 21 20 63 53 13 45 19 37 86 
17  0 37 46 27 25 20 106 52 23 60 12 22 80 64 43 55 59 28 59 68 18 31 64 54 21 42 35 22 100 
21 37  0 10 61 62 29 106 31 48 98 36 29 60 49  6 72 22 45 74 94 29 14 78 69 31 46  2 51 83 
29 46 10  0 72 70 35 101 25 54 107 46 34 51 43  9 74 14 56 76 105 40 25 79 70 36 57 12 62 74 
44 27 61 72  0 21 47 127 79 42 40 25 48 107 91 66 70 84 28 75 45 34 51 80 71 47 43 60 13 127 
41 25 62 70 21  0 38 108 71 25 37 32 40 96 79 67 50 84 43 55 64 41 56 60 52 38 59 60 29 113 
12 20 29 35 47 38  0 88 33 19 76 30  1 59 44 35 44 49 46 47 89 31 32 51 41  1 56 27 42 80 
99 106 106 101 127 108 88  0 77 85 134 117 87 61 59 109 59 109 134 54 172 119 116 49 56 87 144 105 127 49 
36 52 31 25 79 71 33 77  0 48 108 58 31 29 18 33 58 33 72 58 119 55 45 60 53 33 77 31 73 52 
28 23 48 54 42 25 19 85 48  0 61 36 20 70 53 54 31 68 52 35 87 41 48 40 31 18 65 46 43 87 
78 60 98 107 40 37 76 134 108 61  0 64 77 132 115 103 75 120 68 80 59 73 89 85 79 75 82 96 53 148 
22 12 36 46 25 32 30 117 58 36 64  0 31 87 72 41 67 58 16 71 61  9 25 76 66 31 29 34 15 108 
12 22 29 34 48 40  1 87 31 20 77 31  0 58 42 34 44 48 47 47 90 32 32 51 41  2 57 27 44 78 
65 80 60 51 107 96 59 61 29 70 132 87 58  0 16 60 68 54 101 66 148 84 74 65 62 59 106 60 101 23 
50 64 49 43 91 79 44 59 18 53 115 72 42 16  0 51 52 50 87 51 133 71 62 52 47 43 94 49 86 36 
27 43  6  9 66 67 35 109 33 54 103 41 34 60 51  0 77 17 48 80 97 33 17 83 74 36 48  8 56 83 
56 55 72 74 70 50 44 59 58 31 75 67 44 68 52 77  0 87 83  5 114 72 76 10  5 42 97 70 73 77 
42 59 22 14 84 84 49 109 33 68 120 58 48 54 50 17 87  0 65 88 114 51 33 91 83 50 63 24 73 76 
37 28 45 56 28 43 46 134 72 52 68 16 47 101 87 48 83 65  0 88 49 16 31 93 83 47 15 44 15 123 
59 59 74 76 75 55 47 54 58 35 80 71 47 66 51 80  5 88 88  0 119 76 80  5  5 46 101 73 78 74 
83 68 94 105 45 64 89 172 119 87 59 61 90 148 133 97 114 114 49 119  0 64 80 124 116 90 53 93 46 169 
21 18 29 40 34 41 31 119 55 41 73  9 32 84 71 33 72 51 16 76 64  0 17 81 71 32 25 28 22 107 
20 31 14 25 51 56 32 116 45 48 89 25 32 74 62 17 76 33 31 80 80 17  0 84 74 34 32 14 39 97 
