20 2

 0 20 59 72 23 105 16 72 22 96 86 30 36 95 30 81 23 88 35 74 
20  0 79 62 43 124 35 88  5 112 92 50 53 103 50 96 28 77 44 59 
59 79  0 119 39 50 46 55 80 59 91 29 41 102 29 51 65 134 60 124 
72 62 119  0 81 169 76 94 66 166 154 93 78 75 91 152 89 16 105 104 
23 43 39 81  0 88  7 51 45 87 93 12 15 83 10 74 40 97 45 97 
105 124 50 169 88  0 94 98 124 35 96 77 92 147 78 45 103 185 91 158 
16 35 46 76  7 94  0 57 38 90 92 17 20 85 16 77 35 92 42 90 
72 88 55 94 51 98 57  0 92 114 140 55 36 49 53 107 92 106 96 146 
22  5 80 66 45 124 38 92  0 111 88 52 57 108 52 95 25 81 41 54 
96 112 59 166 87 35 90 114 111  0 62 75 96 161 77 16 86 183 71 134 
86 92 91 154 93 96 92 140 88 62  0 85 108 177 87 51 65 170 51 85 
30 50 29 93 12 77 17 55 52 75 85  0 23 92  2 62 41 109 41 99 
36 53 41 78 15 92 20 36 57 96 108 23  0 69 21 84 56 93 61 110 
95 103 102 75 83 147 85 49 108 161 177 92 69  0 90 151 118 81 128 161 
30 50 29 91 10 78 16 53 52 77 87  2 21 90  0 64 42 107 42 100 
81 96 51 152 74 45 77 107 95 16 51 62 84 151 64  0 70 168 55 118 
23 28 65 89 40 103 35 92 25 86 65 41 56 118 42 70  0 105 16 59 
88 77 134 16 97 185 92 106 81 183 170 109 93 81 107 168 105  0 121 115 
35 44 60 105 45 91 42 96 41 71 51 41 61 128 42 55 16 121  0 67 
74 59 124 104 97 158 90 146 54 134 85 99 110 161 100 118 59 115 67  0 

 0  0  0 34  0  0 390  0 43  0  0 6884  0 73  0 2408  0 1128  0 690 
 0  0  0 116  0  0  0  0  7 149  0 170  0  0 16 372 5055 419  0  0 
 0  0  0 901 51193 600 304  0  0 86 864  0  0 47  0  0 105  4  0  0 
34 116 901  0  0 15  0  0  0 514 15170 44  0 1100 17 360  0  0 3059  0 
 0  0 51193  0  0  0  0  0 41  0 10247  0 12580  0 39473  4 70  3  1  0 
 0  0 600 15  0  0  0 33983 2614  6  0 215 10  0  0  1 1959 3719 21  0 
390  0 304  0  0  0  0 42541 43721 17737  0 6358  0 934  0 1402  0 1247 359  0 
 0  0  0  0  0 33983 42541  0 3946  0  0  0 15125 40  0 18 230  0  0 13070 
43  7  0  0 41 2614 43721 3946  0 30399  0 18 22426  1  0 78 157  0 74 287 
 0 149 86 514  0  6 17737  0 30399  0 3904 7269 129  0  0  0  6  0  0  1 
 0  0 864 15170 10247  0  0  0  0 3904  0  1  0 11614  0 167  0 7370  0  0 
6884 170  0 44  0 215 6358  0 18 7269  1  0  0  4  0 4373  0  6  1  0 
 0  0  0  0 12580 10  0 15125 22426 129  0  0  0 17  1  0  8  0  0  0 
73  0 47 1100  0  0 934 40  1  0 11614  4 17  0  0 4827 98776  0 59  0 
 0 16  0 17 39473  0  0  0  0  0  0  0  1  0  0  0  0 94 21478  0 
2408 372  0 360  4  1 1402 18 78  0 167 4373  0 4827  0  0  0  0  1  0 
 0 5055 105  0 70 1959  0 230 157  6  0  0  8 98776  0  0  0  2 40874  0 
1128 419  4  0  3 3719 1247  0  0  0 7370  6  0  0 94  0  2  0  0  0 
 0  0  0 3059  1 21 359  0 74  0  0  1  0 59 21478  1 40874  0  0 1819 
690  0  0  0  0  0  0 13070 287  1  0  0  0  0  0  0  0  0 1819  0 

 0 68 27  9  0 13  0  0  0  0 10  0 18  3 12 448  0  0 46859  0 
68  0  0  0 108 346 10257  2 1572 10 1651  1  1  0  0  0  0  0  7 17638 
27  0  0  0 1606  0  0 2282 184  0  0 27 65  0 9473 1950  0  0 62  0 
 9  0  0  0  1  0 48446 38  8  3 25262  0 261  0 269 4708 2814  1  0  2 
 0 108 1606  1  0 42299  0 6303  0 4332 2468 11  0  0  0 101 201 289  0  0 
13 346  0  0 42299  0  0  1  0  0  1  0  0  0 108  0  0 126  0  0 
 0 10257  0 48446  0  0  0 161 126  0 24829  0 87  0 15067  0  1 1350  1  0 
 0  2 2282 38 6303  1 161  0  0  0  6  0 3232  0  2 59  0 57 1012  0 
 0 1572 184  8  0  0 126  0  0  0 340  0  0  0  0  0  4  0  3  0 
 0 10  0  3 4332  0  0  0  0  0  0  0  0 22 2752  0 51 245 16  0 
10 1651  0 25262 2468  1 24829  6 340  0  0  0 399  0 47 10  0  0  0 26 
 0  1 27  0 11  0  0  0  0  0  0  0  0  0 65  0  0  0  0  0 
18  1 65 261  0  0 87 3232  0  0 399  0  0  0  0 64810  0  1 14981 168 
 3  0  0  0  0  0  0  0  0 22  0  0  0  0 1167  0 25362  0  0 1066 
12  0 9473 269  0 108 15067  2  0 2752 47 65  0 1167  0  4  0  0 24301 836 
448  0 1950 4708 101  0  0 59  0  0 10  0 64810  0  4  0  0  0  0  0 
 0  0  0 2814 201  0  1  0  4 51  0  0  0 25362  0  0  0  0  0  0 
 0  0  0  1 289 126 1350 57  0 245  0  0  1  0  0  0  0  0  0  0 
46859  7 62  0  0  0  1 1012  3 16  0  0 14981  0 24301  0  0  0  0 776 
 0 17638  0  2  0  0  0  0  0  0 26  0 168 1066 836  0  0  0 776  0 
