30 3

 0 26 81 46 95 10 85 73  9 33 94 62 59 87 25 46 10 88 34 58 41 70 28 89 23 75 20 100 11 78 
26  0 93 98 95 42  1 36 27 70 84 68 47 88 48 51 76 91 45  9 20  1 86  1 33  2 22 60 99 76 
81 93  0 75  7 20 33 72 82 21 81 74 28 43 10 10 22 94  8 17 15 39 97 45 79 54 87  2 40 32 
46 98 75  0 41 11 20 33 41 15 61 53 93 76 39 84 22 37 88 83 88 34 46 51 39 66 68 45 45 84 
95 95  7 41  0 79 91  7 92 29 13 62 72 94 98 54 20 81  6 32 96 61 25 30 88 67 24 41 36 77 
10 42 20 11 79  0 48 95 50  5  1 25 86 34 32  8 51 40 68 75 21 36 29 39 85 33 82  7 93 75 
85  1 33 20 91 48  0 80 59 88 87 94 90 70 71 99 98 89 52 46  1 29 83 100 48 57 58 85 44 73 
73 36 72 33  7 95 80  0 15 92  8  7 84 14 54 48 24 35 10 94 85 56 90 20 52 35 61 37 31 84 
 9 27 82 41 92 50 59 15  0 72 33  2 30  1 40 33 86  3 77 72  1 20 65 21 28 75 28 25  2 71 
33 70 21 15 29  5 88 92 72  0 63 67 80 46 100 87 69 53 67 34 58 66 16 47 44 88 46 65  6 77 
94 84 81 61 13  1 87  8 33 63  0 63 58 16 100 47 21 52 41 17 22 26 67 33 23  1 93 76 46 58 
62 68 74 53 62 25 94  7  2 67 63  0 58 17 90 10 43 85 80 61 63 67 96 33 88  7 35 15 71  9 
59 47 28 93 72 86 90 84 30 80 58 58  0 52 97 47 50  1 25 29 60 38 68 78 85 53 23 17 77 74 
87 88 43 76 94 34 70 14  1 46 16 17 52  0 100 61 14 57 100  3 69 67 19 48  9  8 28 70 66 75 
25 48 10 39 98 32 71 54 40 100 100 90 97 100  0 19 76 58 69 94 75 100 65 44 11 87 37 69 13 22 
46 51 10 84 54  8 99 48 33 87 47 10 47 61 19  0 80 98 70 23 51 38 45 70 47 17  9 21 33 14 
10 76 22 22 20 51 98 24 86 69 21 43 50 14 76 80  0 77 88 20 36 27 20 57 65 77 82 100 19 75 
88 91 94 37 81 40 89 35  3 53 52 85  1 57 58 98 77  0 39 41 80 19 63 78 72 74 57 24 87 96 
34 45  8 88  6 68 52 10 77 67 41 80 25 100 69 70 88 39  0 48 47 74 65 36 46 48 86 94 17  2 
