30 3

 0 44 33 37 83 34 75  1 75 41 43 71  1 75 46 36 39 67 84 37 29 96 39 63 51 45 68 70 90 88 
44  0 56 28 36 75 48 97 11 47 23 60 50 96 19 35 21 41 58 28 29 46 67 74 69 13 29 76 23 68 
33 56  0 15 88 90 73 82 20 51 72 46 64  4  9 79  1 68 13 39 18 87 69 69 49 18 41 79 12 46 
37 28 15  0 91 36 84 65  2 36 73 80 14 11 36 65 35 44 18 24 41 84 80 55 61 84 13 50 13 31 
83 36 88 91  0 66  5 90 11  3 80 64  7 69 61 80 24 66 32 81 46 62 91 58 39 25 85 62 25 33 
34 75 90 36 66  0 83 49 30 71 48 43 63  1 79 45 59 44 35 39 57 92 51 27 84 38 66 98 55 18 
75 48 73 84  5 83  0  3 57 97 13 82 50 52 67 62 16  3 71 19 58  2 43 71 78 74 24 64 75 78 
 1 97 82 65 90 49  3  0 12 91 93  9 56 28 28 24 39 52 87 86 58 24 80 39 24 10 47 34 100 10 
75 11 20  2 11 30 57 12  0 78 41 85 39 55 11 30 20 16 89 13 36 66  4 20 17 62  1 93 84 37 
41 47 51 36  3 71 97 91 78  0 69 54 77 82 37 85 83  7 62 72 42 93 25 32 26 58 30 40 16 57 
43 23 72 73 80 48 13 93 41 69  0 39 46 36  8 37 23 37 11 68 77 76 54 88 68 74 25 10 98 13 
71 60 46 80 64 43 82  9 85 54 39  0 50 91 19 69 15 27 55 69 63 19 50 34 65 24 35 85 11 98 
 1 50 64 14  7 63 50 56 39 77 46 50  0 16 69 95 86 71 52 73 60 91 77 16 20 33 49 33 36 25 
75 96  4 11 69  1 52 28 55 82 36 91 16  0 19 55 98 48 67 64 50 86 41 65 19 82 56 71 86 37 
46 19  9 36 61 79 67 28 11 37  8 19 69 19  0 60 13 48 27 49 50 58 43 88 34 79 62  3 47 12 
36 35 79 65 80 45 62 24 30 85 37 69 95 55 60  0 71 85 42 69 66 19 48 70 13 85 18 35 51 96 
39 21  1 35 24 59 16 39 20 83 23 15 86 98 13 71  0  8 46  4 80 14 88 32  6 84 68 69  8 35 
67 41 68 44 66 44  3 52 16  7 37 27 71 48 48 85  8  0 45 47 27 76 76 70 20 18  3 45 81 23 
84 58 13 18 32 35 71 87 89 62 11 55 52 67 27 42 46 45  0 41 100 99 23 40 41 95 43 81 37 15 
37 28 39 24 81 39 19 86 13 72 68 69 73 64 49 69  4 47 41  0 37 81  4 14 42 49 61 20 73 49 
29 29 18 41 46 57 58 58 36 42 77 63 60 50 50 66 80 27 100 37  0 42 80 29  7 84 37 50 87 50 
96 46 87 84 62 92  2 24 66 93 76 19 91 86 58 19 14 76 99 81 42  0 73 14 15 17  4 39 16 64 
39 67 69 80 91 51 43 80  4 25 54 50 77 41 43 48 88 76 23  4 80 73  0 95 40 32 28 85  5 52 
63 74 69 55 58 27 71 39 20 32 88 34 16 65 88 70 32 70 40 14 29 14 95  0 15 53  3 50 99 60 
51 69 49 61 39 84 78 24 17 26 68 65 20 19 34 13  6 20 41 42  7 15 40 15  0  5 31 55 89 48 
45 13 18 84 25 38 74 10 62 58 74 24 33 82 79 85 84 18 95 49 84 17 32 53  5  0 61 90 87 35 
68 29 41 13 85 66 24 47  1 30 25 35 49 56 62 18 68  3 43 61 37  4 28  3 31 61  0 72 52 74 
70 76 79 50 62 98 64 34 93 40 10 85 33 71  3 35 69 45 81 20 50 39 85 50 55 90 72  0 29 67 
90 23 12 13 25 55 75 100 84 16 98 11 36 86 47 51  8 81 37 73 87 16  5 99 89 87 52 29  0 57 
88 68 46 31 33 18 78 10 37 57 13 98 25 37 12 96 35 23 15 49 50 64 52 60 48 35 74 67 57  0 

 0 10 55  7 77 27 32 81 12 37 39 85 54 30 40 19 59 32  2 86 94 60 16 69 63 27 84 76 89 54 
10  0  9 92 39 88 58 68 47 48 77 42 79 17 59 12 59 32 69 90 58 26  2 71 54 89  7  1 36 18 
55  9  0  2 17 71 50 36 20 97 98 31 28 68 45 61 27 29 61 73 67 91 22  9 63 37 85 16 14 20 
 7 92  2  0  9 53 20 42 32 50 92  3  6 87 55  3 55 70 16 22 89 41 23 24 48  2 48 10 65 34 
77 39 17  9  0 67 55 96 58 90 80 45 86 45 38 72 70 43 37 27 98 77 98 23 12 94  6 30 41 82 
27 88 71 53 67  0 23 16  5 82 35 12 24 21 93 94 79 53 94 60 65 40 48 79 32 91  6 51 72  3 
32 58 50 20 55 23  0 97 37 25 56 24 45 87 67 15 92 52 16 51 29 26 96  9 84 55 71 28 13 54 
81 68 36 42 96 16 97  0 33 40 94 67 34 42 100  6 77 49 90 40 14 34 90 28 95 34 53 92 21 62 
12 47 20 32 58  5 37 33  0 18 42 76 10 11 78 57  8 22 38 11 67 97 40 23 78 96 19 42 68 34 
37 48 97 50 90 82 25 40 18  0 88 28 17 66  8 96 100 93 38 75 12 71 50 36 70 61  6 44 61 38 
39 77 98 92 80 35 56 94 42 88  0 37 47 32 50 67 20 42 73 96 46 50 83 38 94 80  8 82 35 60 
85 42 31  3 45 12 24 67 76 28 37  0 32 89 81 41 95 13 87 84 46 47 55  5 53 87 11 34 21 95 
54 79 28  6 86 24 45 34 10 17 47 32  0 14 58 44 32 32 16 34 55 97 90 43 83 17 19 87 43 54 
30 17 68 87 45 21 87 42 11 66 32 89 14  0 44 68 83  5 95 97 12 93 22 63 87 12 12 65 61 98 
40 59 45 55 38 93 67 100 78  8 50 81 58 44  0 42 67 68 62  5 29 35 53 90 44 26 74 71 53 19 
19 12 61  3 72 94 15  6 57 96 67 41 44 68 42  0 98 45 61  1 83 27 67 94 28 92 30 17 87 35 
59 59 27 55 70 79 92 77  8 100 20 95 32 83 67 98  0 30 94 39 59 48 76 12 97 47 82 73 46 82 
